Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,32.0914306640625,35.020736273246726,31.747768876544743,35.020736273246726,15133331
2008-02-12,31.5186710357666,33.2697088087808,31.256833300602487,33.05696689749745,10237627
2008-02-13,31.060455322265625,32.484194200108504,30.422227396362118,32.0750734502188,10395753
2008-02-14,33.77701187133789,34.12067368743873,31.747771517074533,31.747771517074533,12514003
2008-02-15,34.742530822753906,35.02073373045456,32.74602132184917,33.646086680194166,12080990
2008-02-18,34.54615020751953,35.52804185692949,34.25158426643144,35.52804185692949,6977153
2008-02-19,34.16976547241211,35.249844457427,33.907927806405226,35.1680203255262,7226542
2008-02-20,33.31879425048828,33.858834863142455,32.94240412438947,33.84246959252475,5604999
2008-02-21,33.54789733886719,34.120666166239566,33.138776747886915,33.858828544087935,3874365
2008-02-22,33.122413635253906,33.33515546855603,32.09142834713539,32.43509010984156,2691220
2008-02-25,33.4006233215332,33.809744049347294,32.598747138941974,33.51517801316995,6270186
2008-02-26,33.53154373168945,34.006123338334426,33.367895438389674,33.711557298243626,7139423
2008-02-27,35.49532699584961,37.24636258710875,34.02249220077554,34.02249220077554,43223132
2008-02-28,36.49357223510742,36.7717751754505,35.34803437189511,35.83897917041467,35763847
2008-02-29,35.96989822387695,36.98451839946942,35.3807662195941,36.26446644564013,16477462
2008-03-03,34.464332580566406,35.60987268406484,34.071577178590154,34.39887371684065,10049153
2008-03-04,33.580631256103516,34.82435850407932,32.72966161668338,34.69344078097519,11485198
2008-03-05,34.20248794555664,34.36613617075794,32.76238223201251,33.744271583220325,8581053
2008-03-07,32.45146179199219,33.711554431078554,31.09317974135254,33.711554431078554,14251925
2008-03-10,32.33632278442383,32.56659111700785,30.477725676794467,32.50080048353693,11713659
2008-03-11,35.00084686279297,35.329802114970214,31.316548484581936,32.07314377989314,19665129
2008-03-12,34.11269760131836,36.18511792677172,33.78374206492489,35.95484949747079,12262350
2008-03-13,29.425060272216797,33.553452306707726,28.61912016653908,33.22449697942122,47000084
2008-03-14,31.448148727416992,31.579730015580576,29.638893745372137,30.247459991718614,35798540
2008-03-17,30.214561462402344,30.85602405445345,29.573098870351235,30.85602405445345,19211273
2008-03-18,30.47772216796875,31.06984226278087,29.671779750403502,30.16521279093505,12632937
2008-03-19,30.658647537231445,34.14557295874257,30.46127343205083,31.908676100471105,16449023
2008-03-24,30.954713821411133,31.809998839315245,30.28035473777964,31.809998839315245,11636914
2008-03-25,32.122501373291016,32.3198732657491,31.18497763378279,31.7606495574773,13232423
2008-03-26,31.925132751464844,32.69817893170422,31.579729091552103,31.90868453320769,11448313
2008-03-27,32.50079345703125,32.813302802480464,31.44813685646073,31.44813685646073,17425122
2008-03-28,32.56660079956055,32.81331965245508,31.711317848406573,32.64883967356798,11599511
2008-03-31,32.33632278442383,32.7146228309069,31.908680320555465,32.56659111700785,9914705
2008-04-01,32.40210723876953,32.86264604698378,31.990913069402065,32.56658490651651,6034588
2008-04-02,32.92844772338867,33.882419855132895,32.56659584050778,32.56659584050778,6087024
2008-04-03,32.665287017822266,33.15872024862334,32.40212218188725,33.01069072555745,3883474
2008-04-04,32.50079345703125,32.879093421727795,31.875779227875,32.879093421727795,5906537
2008-04-07,32.36922836303711,32.698183854214925,31.990928209659298,32.55015432935935,4088729
2008-04-08,31.546831130981445,32.385667853533256,31.316562795405083,32.31987498833578,5753811
2008-04-09,31.629066467285156,31.908677189820338,31.267214672390974,31.645514681756953,3776374
2008-04-10,32.25408935546875,32.484357726751526,31.464597159392962,31.57973022959838,7075297
2008-04-11,32.40210723876953,32.7310625742635,32.07315190327556,32.56658490651651,4012660
2008-04-15,32.89554977416992,33.060027478423336,31.645518775669625,32.20474252395692,6362785
2008-04-16,32.45145797729492,33.45477238531191,32.3198744798418,33.224504053358395,4725794
2008-04-17,33.70148849487305,34.47453233000819,32.583038819993774,32.94489064469297,14831167
2008-04-21,34.2442626953125,34.83638282639197,33.882413115282205,34.21136849578508,7639361
2008-04-22,34.8034782409668,35.198226389771435,33.882405176078436,34.211360479501685,8814769
2008-04-23,34.836368560791016,35.247562618034365,34.37583210902667,34.86926497771869,5265604
2008-04-24,33.60279846191406,35.26402349619822,33.30673952667866,35.19823286957606,8801780
2008-04-25,33.882408142089844,34.35939292763385,33.42186933845991,34.211363474309316,4095990
2008-04-28,34.01399230957031,34.67190303062319,33.88241105770827,33.915305255238124,4708244
2008-04-29,34.49098205566406,34.819937463109945,34.046893594135106,34.211371297858044,6497143
2008-04-30,34.721248626708984,35.16533929649664,34.54032494652362,34.83638390580105,6331377
2008-05-02,35.03376388549805,36.02063022245609,34.96797101167,35.24758403282354,5658418
2008-05-05,34.86928176879883,35.69167027930148,34.6390112011608,35.4942961444322,7642293
2008-05-06,34.57322311401367,35.2640304060865,34.375851195472706,34.58967133161003,5061166
2008-05-07,34.079776763916016,34.77058378827022,33.5534496209103,34.54031552377579,4303106
2008-05-08,33.668582916259766,34.01398643129436,33.47121107257637,33.816612356740045,3642073
2008-05-09,33.47121810913086,34.34294895478682,32.961336835067144,33.224501579506935,8621761
2008-05-12,33.47121810913086,33.71793463875478,32.7310662893877,33.47121810913086,4890395
2008-05-13,33.56990051269531,33.81661702450747,33.29028980449761,33.619245153580486,5056766
2008-05-14,33.619258880615234,33.8001848426587,32.89555726331352,32.89555726331352,2982486
2008-05-15,33.63569641113281,34.013994204464375,32.895546808715146,32.895546808715146,2646760
2008-05-16,33.89887237548828,33.99755947446245,33.48767798882287,33.88242638471952,4422288
2008-05-20,33.833072662353516,33.96465616938365,33.487669023848014,33.55346189279895,3464912
2008-05-21,34.046897888183594,34.540331061584986,33.060031541380816,33.060031541380816,3419088
2008-05-22,33.58635330200195,33.750830998951216,33.22450370723651,33.22450370723651,3558000
2008-05-23,33.027137756347656,33.84952644472435,32.89555645855622,33.38898967158224,4417028
2008-05-26,32.780418395996094,32.9777925569742,31.250774225595514,31.250774225595514,2605807
2008-05-27,31.79355812072754,33.19161904034208,31.645528587178113,32.829767086445855,3316550
2008-05-28,32.961341857910156,33.15871377316315,31.349458946882844,31.90868271974059,4505700
2008-05-29,33.50410842895508,33.88240840243694,32.53369063762533,33.306736566629496,11026212
2008-05-30,32.43501281738281,33.71794032635652,32.303431538403245,33.58635681650518,4023430
2008-06-02,31.05339813232422,32.89554928491274,30.592859228741286,32.237636246812606,4431595
2008-06-03,29.902063369750977,30.921824094480556,29.622450298768186,30.59286859020541,6240766
2008-06-04,28.980979919433594,30.08297923154024,28.800053993305127,29.770472030521095,5762089
2008-06-05,28.9316349029541,29.145457260541733,27.96121687798899,28.948083119825714,9721099
2008-06-06,28.619125366210938,29.81981386747667,28.207931132394897,28.783603059737352,6317089
2008-06-09,28.224374771118164,28.915181864257924,26.974344056845382,28.290165391685967,6500809
2008-06-10,28.027013778686523,28.25728440461162,27.385551024299023,27.961223127367425,6717902
2008-06-11,28.158592224121094,28.619128931010938,27.961218074955866,28.2901735029834,2586175
2008-06-12,28.355960845947266,28.520438540839997,26.974348655022617,27.796737129486278,3244212
2008-06-13,28.175039291381836,28.586233559628244,27.878978079721417,28.306620564872016,4248430
2008-06-16,29.161911010742188,29.60599956530932,28.323074099841463,28.42176118892486,4354615
2008-06-17,30.03365135192871,30.26391980990744,28.652038373183547,29.57311443597125,4736084
2008-06-18,30.0007381439209,30.658651162017886,29.93494751137266,29.93494751137266,5055019
2008-06-19,29.359281539916992,29.934953595746425,28.88229656840415,29.408626197511285,4221271
2008-06-20,28.684921264648438,29.721132262659566,28.306623392422217,29.605996963701028,3837789
2008-06-23,27.68160629272461,28.553339554064284,27.401995505061286,28.454652475118223,4516050
2008-06-24,26.826318740844727,28.0927978633333,26.546705771711984,27.681601401896895,5238203
2008-06-25,26.086172103881836,26.628947657843387,25.494051898096313,26.316440453111834,3933879
2008-06-26,27.56646728515625,28.750707515534927,26.234197583698087,26.234197583698087,18253250
2008-06-27,26.349346160888672,27.237527972782143,26.20131660253066,26.645407508477398,6821283
2008-06-30,25.8230037689209,26.57960158166213,25.082854171192363,26.332885049085952,4596315
2008-07-01,23.997299194335938,25.823001845593467,23.076223761813363,25.823001845593467,6202295
2008-07-02,25.04996109008789,25.313125872859178,23.240706275983914,24.01375240708612,5245963
2008-07-03,24.39204978942871,25.049960618536257,23.68479654048677,24.836140491424977,4726793
2008-07-04,24.72100830078125,25.197993265461754,23.849277235360738,24.013754963241738,4862814
2008-07-07,25.263776779174805,26.283539296535047,25.049956685633784,25.049956685633784,5528014
2008-07-08,26.003929138183594,26.6453916635314,23.355835732546776,23.355835732546776,8354280
2008-07-09,27.813190460205078,27.92832352928092,26.349336921748858,26.349336921748858,6860769
2008-07-10,29.030323028564453,29.37572667193707,27.040142255676304,27.81318839889731,7216175
2008-07-11,27.648714065551758,29.671789289795235,27.434891674055372,29.30993961559463,6040791
2008-07-14,27.66516876220703,28.652037702049295,26.974363404452003,26.974363404452003,5942149
2008-07-15,26.513803482055664,27.27040114528098,26.316431633521443,26.974342257044153,3693378
2008-07-16,25.790119171142578,26.97435996317456,25.346028316412475,26.51382088588548,6973872
2008-07-17,27.105928421020508,27.303302536335725,26.316436421502416,26.316436421502416,5038238
2008-07-18,28.619125366210938,28.84939369097362,26.793422521893415,27.599362773998557,5983177
2008-07-21,30.231019973754883,30.411945953862308,28.63558482763358,29.112569880009605,8754188
2008-07-22,31.464597702026367,31.744208503809027,29.96784991656774,30.231014730088816,12631056
2008-07-23,33.685035705566406,34.342946402332615,32.27052726134481,32.862647334608646,12798869
2008-07-24,32.50079345703125,34.31004775612377,30.477719087667147,30.477719087667147,10764301
2008-07-25,32.56660079956055,33.619260171553485,31.333017689449036,32.155406429523374,10710381
2008-07-28,32.30342483520508,33.208052075370134,31.941573046790527,32.56658733855605,5533881
2008-07-29,31.004056930541992,32.073162111160144,30.75734035039934,31.57972895087484,5145929
2008-07-30,32.30342483520508,32.56658733855605,31.283662326670484,31.283662326670484,7354746
2008-07-31,31.168527603149414,32.86264907559578,30.757333395886416,32.86264907559578,6006517
2008-08-01,32.073158264160156,32.204741762976624,29.605992758656665,30.67509781104151,4699412
2008-08-04,32.270530700683594,32.862650837054595,31.431694026730632,31.431694026730632,4301346
2008-08-05,33.71793746948242,33.96465401981898,32.07315823636713,32.40211363681587,9161115
2008-08-06,32.8626594543457,34.918631139981734,32.632391071728875,34.918631139981734,8616591
2008-08-07,32.780418395996094,33.52056815335614,31.76065561572904,31.76065561572904,4809365
2008-08-08,32.221187591552734,33.027127817454925,32.106052317478955,32.402111263852355,4883824
2008-08-11,32.517242431640625,32.994227220951316,32.27052593052774,32.632377691175094,2714705
2008-08-12,31.95802116394043,32.89554482961361,31.711304644644464,32.73106491921166,5801276
2008-08-13,32.08960723876953,32.40211443067804,31.333009353026213,31.579725909407404,2754609
2008-08-14,31.316558837890625,32.23763206379885,31.25076598100748,31.908676702868394,2566362
2008-08-18,30.954713821411133,31.908683684489578,30.65865482414453,31.25077281867774,2963058
2008-08-19,30.379039764404297,31.0862930050908,29.754023145524645,30.905369313895406,2941144
2008-08-20,30.72444725036621,30.971163839385703,30.51062486802616,30.592863731032658,3319410
2008-08-21,30.39548110961914,30.90536232713156,30.03362934728874,30.59285297290478,4138486
2008-08-22,30.08298110961914,31.448147518477825,29.309937167349812,31.448147518477825,4139879
2008-08-25,30.411930084228516,30.823124264960235,30.198107771725297,30.823124264960235,2034227
2008-08-26,30.461275100708008,30.55996215870436,29.902051413223898,30.099423298345197,1489491
2008-08-27,29.85271453857422,30.839580913647218,29.688236809395384,30.625760758063524,4297168
2008-08-28,29.40862274169922,30.263905499903903,29.03032266808507,29.93495007808555,7382078
2008-08-29,30.62575912475586,30.740894421389534,29.80337052272064,29.934951806697534,2219080
2008-09-01,30.609176635742188,30.741754703578057,29.99599801451507,30.559458174474994,3417069
2008-09-02,32.216705322265625,32.3492834222544,30.559465585772678,30.824624033522436,5030404
2008-09-04,31.537233352661133,32.11726639739254,31.272074939800962,31.852107984532374,2813325
2008-09-05,30.841196060180664,31.18921637336406,30.49317574699727,31.15607072533816,3330688
2008-09-08,32.46529006958008,33.77450720078912,32.15041315700153,32.48186064580241,8377948
2008-09-09,32.581295013427734,32.84645345134885,31.83553817114642,32.46528974218058,3737279
2008-09-10,32.29956817626953,32.84645566502427,31.984691245645372,32.41557345533482,3847698
2008-09-11,31.43779945373535,32.15041059884711,31.189213856914236,32.15041059884711,2567354
2008-09-12,31.752674102783203,32.61443840445748,31.238930086314774,31.65323941447126,6093354
2008-09-15,29.747425079345703,31.073215311592072,28.85251712213393,30.592616801957288,6770268
2008-09-16,30.32745361328125,30.59261206825616,28.17304481924006,28.58735420270952,4654621
2008-09-17,29.54854393005371,30.758326046188813,29.167378069738646,30.758326046188813,4674190
2008-09-18,29.482261657714844,30.06229478741599,27.36099853963097,29.167386979717236,6603710
2008-09-19,31.272075653076172,31.43779938392223,29.830278295606664,30.17829857993778,9821730
2008-09-22,30.592609405517578,33.476204261698705,30.344023797072452,32.15041210221929,4162514
2008-09-23,30.228015899658203,30.907483670397788,29.66455564383954,30.228015899658207,6569683
2008-09-24,30.924057006835938,31.255504486085293,29.929714569087853,30.32745109463267,5730103
2008-09-25,29.96286392211914,31.139503068542997,29.2502504049292,31.006922711781623,10926783
2008-09-26,29.482261657714844,30.12858608617105,28.968519826768755,30.12858608617105,4967945
2008-09-29,28.388484954833984,30.327451377889332,27.84159526030138,30.327451377889332,7859964
2008-09-30,28.438194274902344,29.49882551139124,26.84724629628323,26.84724629628323,6616439
2008-10-01,29.382827758789062,29.66455677354133,28.222759308717634,28.80279465763941,3743739
2008-10-03,29.797142028808594,30.161732975256445,29.001666581720333,29.53198354644584,4681406
2008-10-06,29.183958053588867,29.830280195498393,28.587352134990805,29.46568931307943,5560277
2008-10-07,30.14515495300293,30.791479344794226,29.167385325099833,29.167385325099833,9928258
2008-10-08,29.913148880004883,30.161734548730813,27.874745047788682,29.134248466660534,9985473
2008-10-10,29.730850219726562,30.410318116864392,27.52672500838227,29.797141525025825,9025179
2008-10-13,30.32745361328125,30.559466418469697,29.68113142462335,29.880000827797595,6805621
2008-10-14,29.59827423095703,31.454381461681688,29.366261389059602,30.493182191288604,5099383
2008-10-15,29.349674224853516,29.97942338063786,29.034799646961346,29.432536074181538,5495022
2008-10-16,28.222759246826172,28.935372689624856,27.675871794621802,28.935372689624856,6651066
2008-10-17,26.101491928100586,29.001656948632288,25.72032603388194,28.80278983874459,5586092
2008-10-20,26.39980125427246,27.443862308418662,25.57118244039725,26.200934087605845,7922965
2008-10-21,26.615243911743164,28.007323091320185,25.852914141473807,26.664960142246034,8047276
2008-10-22,25.1568660736084,26.548944846234384,24.908280498219053,26.350077734585966,5408099
2008-10-23,23.930513381958008,24.759132048446805,23.56592026959414,24.52711927138434,6641370
2008-10-24,20.831478118896484,23.53277400105402,20.54974688063724,23.201326543229932,9905588
2008-10-27,19.22396469116211,20.54975504948049,17.235279153684544,20.450320323052043,12878172
2008-10-29,21.759531021118164,23.135037044845383,19.88685157269039,21.87553628040505,13094201
2008-10-31,23.151615142822266,23.86422867414229,22.008121624858042,22.903029497709504,8097887
2008-11-03,23.864227294921875,24.49397666036921,23.035606277996653,24.460831010494186,4951148
2008-11-04,24.908287048339844,25.107156460056625,23.41677320378106,23.532778487472218,4515828
2008-11-05,23.99680519104004,26.118070570362587,23.532777335669987,26.118070570362587,6145587
2008-11-06,23.201326370239258,24.775704030936936,22.720728009532095,23.532773825592052,4896229
2008-11-07,25.00772476196289,25.753481773937033,22.869886196085584,23.03560997652428,8250147
2008-11-10,25.571182250976562,26.151215416392567,25.007721911269776,25.78662224187927,3775177
2008-11-11,25.27287483215332,26.333506223704262,24.692841794048846,25.687184145085084,8900004
2008-11-12,24.212244033813477,25.819765255718593,23.91394219260963,25.819765255718593,5705390
2008-11-14,24.129383087158203,25.190016891620353,23.83108123451087,23.996804985486552,4038880
2008-11-17,25.123720169067383,25.95234099282757,22.86987719282447,25.95234099282757,5361538
2008-11-18,23.764789581298828,25.057433798248546,23.300761780717195,25.057433798248546,6392448
2008-11-19,23.18475914001465,24.60998385317003,22.8864550385046,23.864226971053263,5606729
2008-11-20,22.936174392700195,23.367054365127117,21.958402422634556,23.201330607186815,5080395
2008-11-21,24.394535064697266,25.15686456644051,22.206981233220418,22.787014207711984,8350092
2008-11-24,25.00772476196289,25.40546138546124,23.764796408672655,25.1237300596064,5420119
2008-11-25,24.394535064697266,25.571173833934488,24.19566796496314,25.27287206044748,5453771
2008-11-26,24.94143295288086,25.32259670680843,23.947090379742107,24.659701658049258,5246053
2008-11-27,24.94143295288086,24.94143295288086,24.94143295288086,24.94143295288086,0
2008-11-28,24.543689727783203,25.024290350239717,23.56592015561011,24.1956716877588,8464961
2008-12-01,24.344823837280273,25.9854884229936,24.24538914316417,25.02429162467285,5733003
2008-12-02,24.129383087158203,24.394541538273742,23.36705338311562,24.162528736462235,5879324
2008-12-03,24.85856819152832,25.17344285365125,23.61564011911772,24.361396962564083,6430656
2008-12-04,26.051780700683594,26.184361058538013,22.04126477354714,22.04126477354714,4648185
2008-12-05,25.73690414428711,26.979832265668918,24.875139747686834,24.875139747686834,5338962
2008-12-08,25.803194046020508,26.6483856460051,24.692846236275663,26.432945663631823,11709287
2008-12-10,25.38888931274414,27.01298375799574,25.024298333602292,27.01298375799574,11172070
2008-12-11,25.107152938842773,25.836336933250855,24.709414171191057,25.836336933250855,9867592
2008-12-12,24.3282470703125,24.609978283347488,23.79793028616608,24.493970784386793,9847702
2008-12-15,24.72598648071289,25.272876150984658,24.527119348791153,25.156868638201313,5741641
2008-12-16,25.670618057250977,25.985492768126615,23.53277964348106,24.858572040433028,9183505
2008-12-17,25.637475967407227,26.35008962029091,24.958007971968474,26.35008962029091,8720755
2008-12-18,26.39980125427246,26.68153255009899,25.057438326240142,25.057438326240142,12640018
2008-12-19,27.67586898803711,28.0073164400697,26.366652002062747,27.17869780998822,10050607
2008-12-22,27.69243812561035,27.924450861608623,26.731239293943812,26.731239293943812,6524631
2008-12-23,27.12898826599121,27.957607168597715,26.93012107802923,27.51015430985378,5151765
2008-12-24,26.66495704650879,27.493575777172143,22.372710223454884,22.372710223454884,13318746
2008-12-26,26.714670181274414,28.123321860469733,26.018631876688104,28.123321860469733,5480531
2008-12-29,27.27812957763672,27.4935694993069,26.184352653359028,27.012971194816117,3418418
2008-12-30,27.228412628173828,27.675867564511456,26.217497501917098,27.211839806870252,4868199
2008-12-31,27.559865951538086,27.97417533378899,26.946689414470097,27.97417533378899,4396180
2009-01-02,27.957595825195312,28.42162357104578,27.427281291358412,28.42162357104578,3976548
2009-01-05,27.32784652709961,28.421623480838527,26.97982628075927,28.421623480838527,4505326
2009-01-06,27.12898826599121,28.3719188676736,26.68153540724728,28.3719188676736,3969700
2009-01-07,25.703760147094727,28.07361126615489,24.079668196561137,28.07361126615489,12109220
2009-01-09,25.571182250976562,27.841598683285298,24.295108387952407,27.841598683285298,5272587
2009-01-12,24.89171600341797,26.18436277650464,23.897373369246306,26.18436277650464,6595708
2009-01-13,24.527122497558594,25.173444692879425,24.162529337237977,24.858570007751048,4104761
2009-01-14,24.576833724975586,24.991143028427523,23.897366017760046,24.991143028427523,2777281
2009-01-15,24.212244033813477,24.57683717108231,23.698502223714865,24.361397202187547,3693599
2009-01-16,24.97457504272461,25.33916819946959,24.02995099660359,25.05743691946008,2131503
2009-01-19,25.935773849487305,26.151213827298676,24.875140041815893,25.65404257286729,2587926
2009-01-20,28.835935592651367,29.498830508728048,24.85856609619129,25.96891373195657,19101726
2009-01-21,26.91353988647461,29.465687111587375,26.548946783523665,29.465687111587375,11311625
2009-01-22,28.189613342285156,28.57077701780105,26.582092280628913,27.775304022040963,10535551
2009-01-23,28.587356567382812,28.935376927838966,27.311282661634387,28.653645624666733,7005930
2009-01-27,29.515403747558594,29.91314025326109,27.510146148584052,28.504488536726274,8487928
