Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2000-04-04,18.646713256835938,19.925906881067643,18.646713256835938,19.925906881067643,717830
2000-04-05,17.158422470092773,19.02391536014745,17.158422470092773,19.02391536014745,872810
2000-04-06,15.910685539245605,17.51786861970797,15.910685539245605,17.104711355809854,835060
2000-04-07,17.18321418762207,17.18321418762207,15.290952774927245,16.11313659193535,1609290
2000-04-10,18.559017181396484,18.559017181396484,18.174782507554458,18.55075542588964,1560560
2000-04-11,18.691240310668945,19.410133259500267,17.26997793409798,18.559028500880917,2959330
2000-04-12,19.253128051757812,20.079442587473938,18.426813516041683,19.666285319615877,1309010
2000-04-13,19.12505340576172,19.335762953034585,17.765765396040393,18.922605618242947,1913160
2000-04-14,19.12505340576172,19.12505340576172,19.12505340576172,19.12505340576172,0
2000-04-17,17.59636688232422,18.59207576585265,17.59636688232422,18.59207576585265,1283290
2000-04-18,18.35244369506836,18.583812314972295,17.687261867975376,17.687261867975376,1368980
2000-04-19,18.711891174316406,19.170495948095564,18.09628621310165,18.922600666449394,1409530
2000-04-20,18.649917602539062,18.75733936777494,17.790551361001047,18.42681231419052,1793970
2000-04-21,18.649917602539062,18.649917602539062,18.649917602539062,18.649917602539062,0
2000-04-24,19.17876434326172,19.49276482680527,18.55076652831519,18.592081634853418,1986360
2000-04-25,19.083738327026367,19.418396363657685,18.178924255339112,18.84823875253146,2560160
2000-04-26,20.595890045166016,20.61241671483753,19.10852444826926,19.823286362827478,1889780
2000-04-27,20.286020278930664,21.0710196818185,19.261390491374534,21.046229679513576,2557680
2000-04-28,20.257104873657227,20.616552911933002,19.83568417697098,20.0009477515394,1672490
2000-05-01,20.257104873657227,20.257104873657227,20.257104873657227,20.257104873657227,0
2000-05-02,20.757020950317383,20.98838800182047,19.83154801609553,20.409968796992917,2538730
2000-05-03,20.343860626220703,20.649596062676057,19.21180923787325,20.07943870205904,2228920
2000-05-04,20.723968505859375,21.236284211799003,20.335601241211684,21.06275733963223,1722450
2000-05-05,21.47178840637207,22.31049733903402,20.430631674755386,20.53392101428795,2844190
2000-05-08,21.5213623046875,22.72364989998961,21.153652585749764,21.897335358171805,1382200
2000-05-09,21.599863052368164,21.893205931995922,20.90575866508758,21.153653989727797,1142880
2000-05-10,21.703149795532227,21.897334206993193,20.82312598953089,21.484176957804642,1874770
2000-05-11,21.96343994140625,22.38486053694054,20.992521008055885,21.079283654647387,2431380
2000-05-12,21.657703399658203,22.426176176256696,21.49244143682116,22.426176176256696,1296980
2000-05-15,21.24454689025879,21.649442417492796,20.740496073050892,21.323047783285983,1653130
2000-05-16,21.1743106842041,21.628783063583427,21.07102136379335,21.236284906878534,1074070
2000-05-17,21.32305145263672,21.56681435637464,21.0792885488988,21.48418256973852,801430
2000-05-18,21.157785415649414,21.401548291002403,21.07102275901616,21.079286094324573,488710
2000-05-19,21.13299560546875,21.525493762526544,20.827258523307254,20.827258523307254,2169050
2000-05-22,20.56283950805664,21.310654806550165,20.10010376215112,21.153654587448806,1101500
2000-05-23,19.31510353088379,20.409970992474186,18.100421651620895,20.409970992474186,2039100
2000-05-24,20.005075454711914,20.86031250480447,18.187184303505667,19.00523555795898,3198410
2000-05-25,19.302709579467773,20.451286370263393,19.013499153967217,20.03812906985403,1576310
2000-05-26,19.02589225769043,19.49689130048365,18.600340767459702,19.09612981421517,1387350
2000-05-29,18.56315803527832,19.129183107791167,17.517870546959763,18.844105131723396,1411510
2000-05-30,18.492916107177734,18.963916652540508,17.84839186543759,18.75733804663514,1467450
2000-05-31,19.03002166748047,19.781967663891066,18.59207445732289,19.087863424732102,1526690
2000-06-01,18.943260192871094,19.170497952152637,18.674708913100947,18.75734068228788,935730
2000-06-02,20.203392028808594,20.409970672963816,19.17049880803249,19.17049880803249,2218470
2000-06-05,20.41410255432129,21.77339047783469,20.174472134896316,20.33560323307467,1571110
2000-06-06,20.211650848388672,21.071018639615897,19.58365324842385,21.071018639615897,917930
2000-06-07,19.79023551940918,19.864603960317677,19.33576153873836,19.666287067181656,800020
2000-06-08,19.8604679107666,20.236440926848744,19.58365332330898,19.83154703076565,636620
2000-06-09,20.265363693237305,20.65786341330406,19.99681241450629,19.99681241450629,1082110
2000-06-12,20.19099235534668,20.575228685665547,20.087703053133428,20.368650081239043,641440
2000-06-13,20.955337524414062,21.071021057248736,19.748917460011302,19.831549230351754,1140140
2000-06-14,20.68265724182129,21.401550138956676,20.575235449606453,21.401550138956676,707300
2000-06-15,20.73223304748535,20.905758353685744,20.455416842170926,20.74462726190824,635020
2000-06-16,20.740495681762695,20.901626768096563,20.07944309097177,20.07944309097177,558130
2000-06-19,20.794208526611328,20.90575961528909,20.257102753513514,20.265366088984106,741850
2000-06-20,21.0379695892334,21.376760035359116,20.36865518449786,21.062759595360667,1007540
2000-06-21,21.17017936706543,21.732071934581388,20.91402072297368,21.31891466148235,1839140
2000-06-22,21.24454689025879,21.649442417492796,21.15365335906358,21.327178662675323,650740
2000-06-23,21.26933479309082,21.401544985465026,20.99665107431029,20.99665107431029,757810
2000-06-26,21.083415985107422,21.273469536147083,21.000785788038854,21.017310881810577,660410
2000-06-27,20.81486701965332,21.0710241265589,20.740498573121027,21.0710241265589,743320
2000-06-28,20.695049285888672,21.484179668356663,20.500864849928426,21.484179668356663,603830
2000-06-29,21.285865783691406,21.401549331493328,20.74049823538216,20.781813337862808,774040
2000-06-30,20.852046966552734,21.128861568265506,20.82312608506244,21.071019805284916,384500
2000-07-03,22.198938369750977,22.97154196911967,20.82725645571969,20.914019098072743,2004340
2000-07-04,23.041778564453125,23.207040508359963,21.97996462518843,22.14522656909527,3134290
2000-07-05,22.971542358398438,23.533436467850255,22.413780704025726,23.533436467850255,2192710
2000-07-06,22.802152633666992,23.128547304890514,22.53360131294409,22.971547077100567,957330
2000-07-07,23.285541534423828,23.54996190717534,22.727778333085723,22.88891097529656,2121980
2000-07-10,22.781492233276367,23.384701485573686,22.5583869231708,23.1368077472808,1441670
2000-07-11,22.711254119873047,23.13680557521775,22.641016569106267,23.05417381152087,918410
2000-07-12,22.13697052001953,23.02939029066789,21.566812962750536,22.723653172691723,1829150
2000-07-13,21.967571258544922,22.818675800935175,21.66183576177331,22.632754714482218,2059660
2000-07-14,21.96343994140625,22.310492103842144,21.822966409561484,21.90146572180096,775550
2000-07-17,21.017309188842773,21.835360367272518,20.98838830698439,21.822966153924597,1125760
2000-07-18,20.67852020263672,21.10407324506124,20.65786265519549,21.00904568990588,1426120
2000-07-19,20.761157989501953,20.901631559339403,20.492605066672315,20.492605066672315,694040
2000-07-20,20.52152442932129,21.318918225804758,20.252973102549614,20.657867108752743,988110
2000-07-21,19.96375846862793,20.64546857093661,19.839811607136312,20.533915922773197,1148120
2000-07-24,19.104389190673828,19.666281646104864,18.60033691369773,19.42251884055884,2139820
2000-07-25,20.050525665283203,20.55044725595144,18.393765387392072,18.67471251111514,1023310
2000-07-26,20.244707107543945,20.823127941044618,20.038128463589413,20.575232622657197,607630
2000-07-27,20.203392028808594,20.31081223029852,19.91418161177729,20.108364465555614,309420
2000-07-28,19.426654815673828,20.29428444291804,19.335759712908665,20.00094316262851,1299440
2000-07-31,19.2448673248291,19.501024403331044,19.00523534011407,19.41839263011655,246430
2000-08-01,18.794523239135742,19.492758396133432,18.69123393079509,19.492758396133432,731000
2000-08-02,18.509445190429688,18.996970890101426,18.01365615631454,18.88128736003352,1170800
2000-08-03,20.860315322875977,21.31065689802121,18.513581445651106,18.57555410259188,2954030
2000-08-04,20.63720703125,20.988390098692488,20.017471093831503,20.244707289004285,2838820
2000-08-07,19.43492317199707,20.65786861579528,18.98871245338215,20.496737492763323,1494150
2000-08-08,20.909887313842773,21.310650324603213,19.08786402296397,19.178757540321076,1966720
2000-08-09,20.16620635986328,21.07102018882165,19.996811946878296,21.004915090487746,637310
2000-08-10,20.133155822753906,20.575234024858613,19.934840500170772,19.996814728008662,439490
2000-08-11,20.013341903686523,20.195132150341582,19.42252675419808,19.42252675419808,506620
2000-08-14,20.120756149291992,20.20338790530296,19.934835092284732,20.005071060448778,551750
2000-08-15,20.120756149291992,20.120756149291992,20.120756149291992,20.120756149291992,0
2000-08-16,20.32733917236328,20.45128604530263,20.16207562439748,20.32733917236328,309750
2000-08-17,20.405839920043945,21.07102346189458,20.219918809577912,20.219918809577912,1182700
2000-08-18,19.794361114501953,20.162070765232396,19.58365163889415,20.162070765232396,2462310
2000-08-21,19.43492317199707,19.666290291808988,18.699501977546955,19.426659835422317,2801190
2000-08-22,19.046550750732422,19.26965606924577,18.922603876915012,19.26965606924577,1111770
2000-08-23,19.236600875854492,20.079440413206395,19.08786402336012,20.079440413206395,1075740
2000-08-24,19.133316040039062,19.3192355730222,19.06307847614335,19.253130464922172,390670
2000-08-25,19.73238754272461,20.385176687286386,19.013494884055206,19.013494884055206,2312720
2000-08-28,19.43492317199707,19.996817450517952,19.414265618595337,19.996817450517952,429230
2000-08-29,19.39773178100586,19.60017793606897,19.08786386621685,19.33575756762017,936450
2000-08-30,19.49276351928711,19.815025741665657,19.418395071650494,19.58365863885857,1113170
2000-08-31,19.7778377532959,19.831548638825616,19.368812945219254,19.368812945219254,438410
2000-09-01,19.7778377532959,19.7778377532959,19.7778377532959,19.7778377532959,0
2000-09-04,19.70346450805664,20.079437462809036,19.583650128769897,19.831543795789468,481800
2000-09-05,19.76957130432129,20.24470271270027,19.583651825978727,19.59191358300182,869690
2000-09-06,20.042255401611328,20.57522857645959,19.831545919685325,19.831545919685325,1091950
2000-09-07,19.839813232421875,20.24470718703416,19.736523910039047,19.736523910039047,697550
2000-09-08,19.71173095703125,20.157941519499687,19.674546743492215,19.674546743492215,664760
2000-09-11,19.839813232421875,19.996813443743367,19.74891812438259,19.74891812438259,673660
2000-09-12,19.521682739257812,19.810893169127493,19.45970851283215,19.757182277963256,930850
2000-09-13,19.488628387451172,19.707602820346892,19.426655740309716,19.66628614618262,473020
2000-09-14,19.211814880371094,19.521682862312563,19.170499779873587,19.257262436560385,924750
2000-09-15,18.81104850769043,19.0961280100782,18.468128820328484,19.0961280100782,1839060
2000-09-18,17.29889678955078,18.592079660574843,16.2783992665758,18.592079660574843,4094360
2000-09-19,19.034154891967773,19.41839127085974,16.365159363634035,17.06339456747767,3391350
2000-09-20,18.596210479736328,19.501026028952722,18.187185611136414,19.33576246874723,1342330
2000-09-21,18.513578414916992,18.695367052015495,18.1871837831554,18.59207773128613,788790
2000-09-22,17.92276382446289,18.418552891631613,17.765763611710963,18.183051784468724,1413240
2000-09-25,18.492916107177734,18.530100319283488,17.811207653331838,18.17891731967224,682890
2000-09-26,18.373106002807617,18.50944709497805,18.19957911378064,18.344185117314797,910820
2000-09-27,18.728422164916992,18.79039481758202,18.0136586108335,18.178922170080455,616410
2000-09-28,18.50118064880371,18.83583857961108,18.17891850688758,18.790391031172696,1231040
2000-09-29,19.35641860961914,19.87286522754996,18.402026268367784,18.83997199168832,1612480
2000-10-02,19.35641860961914,19.35641860961914,19.35641860961914,19.35641860961914,0
2000-10-03,19.77370262145996,19.831544373712163,19.00523002480749,19.33575544915545,1015840
2000-10-04,19.5092830657959,19.831545170473824,19.174625173659095,19.831545170473824,538430
2000-10-05,19.38947296142578,19.624972505405033,19.174630968027675,19.501025625848072,534020
2000-10-06,20.19512939453125,20.492601580707205,18.344184867815184,19.434919894623757,4165980
2000-10-09,20.091835021972656,20.327334499238592,19.666282035417144,19.8439397570135,1702680
2000-10-10,19.753047943115234,20.236441150826888,19.459705108892074,19.66628372608231,1597610
2000-10-11,19.554731369018555,19.74891418463277,18.943257315554796,19.492757157524224,1527000
2000-10-12,19.538209915161133,19.62497257354525,19.261393692988364,19.42252479457889,535320
2000-10-13,19.538209915161133,19.64563012419812,19.0961317116953,19.253130357513196,858650
2000-10-16,19.571260452270508,20.203392179838556,19.054813838021772,19.914181760645263,1672680
2000-10-17,19.6456298828125,19.831550988544116,19.35641944901555,19.381209455136457,1006920
2000-10-18,19.67041778564453,19.81915465432591,19.19115541771003,19.501023368772938,874410
2000-10-19,19.988554000854492,20.16207933973168,19.666290180543545,19.748921969753283,1165000
2000-10-20,20.219913482666016,20.40996699888976,20.079439966884824,20.244703482887292,983450
2000-10-23,20.087709426879883,20.40170988783822,20.038130987386,20.244709657359053,490540
2000-10-24,20.1001033782959,20.162076027971047,19.872865601276928,19.91418227713039,908620
2000-10-25,19.94723129272461,20.16207324934418,19.843941981430767,20.16207324934418,484280
2000-10-26,19.943103790283203,20.24470844119712,19.856341132363465,20.24470844119712,132760
2000-10-27,19.8315486907959,20.06704820541351,19.58778584176207,19.914180458888193,157710
2000-10-30,20.401710510253906,20.575235841811498,19.670421807110717,19.670421807110717,725980
2000-10-31,20.703310012817383,21.062756378377983,20.079441683828822,20.65786246322711,1268940
2000-11-01,20.422367095947266,21.02557642386073,20.24470931667451,21.02557642386073,450870
2000-11-02,20.81899642944336,20.905759085581053,20.29015558128594,20.29015558128594,1090260
2000-11-03,20.500865936279297,20.905759923894685,20.40997239690122,20.905759923894685,586410
2000-11-06,20.657865524291992,20.905759280155472,20.409971768428516,20.409971768428516,3414470
2000-11-07,20.554574966430664,20.64960095302647,20.45954897983486,20.492600743139068,500740
2000-11-08,20.1538143157959,20.65373588942651,20.079445869340773,20.65373588942651,311190
2000-11-09,20.24057960510254,20.31081559925176,19.82328979209398,19.996816701523645,463730
2000-11-10,20.257104873657227,20.4099742317576,20.16207886990497,20.203395551582204,508910
2000-11-13,19.8604679107666,20.16207249939779,19.83154703076565,19.893521245664694,379350
2000-11-14,19.4844970703125,19.87286434231142,19.21181333123455,19.83154924514534,961560
2000-11-15,19.8604679107666,20.16207249939779,19.62496841586184,19.823283697041123,1788270
2000-11-16,19.220077514648438,19.922445229978173,18.934999549045486,19.831550120914915,3386130
2000-11-17,18.984577178955078,19.170498268677953,18.47639391775917,19.04654982481608,2274520
2000-11-20,18.8936824798584,19.00523513608993,18.55076275239403,18.9226033637625,844210
2000-11-21,18.567289352416992,18.922604899003648,18.47639581394536,18.839973119972086,1725570
2000-11-22,18.51771354675293,18.996976041954042,18.34418820459216,18.996976041954042,1544510
2000-11-23,17.91862678527832,18.55075835404655,17.687259768902138,18.4309423913834,2032420
2000-11-24,18.484655380249023,18.596206446714643,18.02605059740455,18.096286570813994,1695020
2000-11-27,18.654050827026367,18.716023470077467,18.447472198049642,18.56315572593425,1679260
2000-11-28,18.315265655517578,18.736684755762468,18.178922976678802,18.66644876441171,1845570
2000-11-29,18.34831428527832,19.78197051555346,18.108683888396342,19.78197051555346,1557300
2000-11-30,18.273942947387695,18.67470593968885,18.054970133566894,18.497048215848316,1222240
2000-12-01,17.86905288696289,18.199578405496183,17.35260627173275,18.199578405496183,3651830
2000-12-04,17.8773136138916,18.088023108695214,17.765760972147422,17.765760972147422,1088200
2000-12-05,17.695526123046875,18.00539406665883,17.600498566731062,18.00539406665883,2271740
2000-12-06,18.174789428710938,18.996971532770736,18.013656765718217,18.013656765718217,2366510
2000-12-07,18.034318923950195,18.178923365749664,17.972344691138876,18.116949132938345,810150
2000-12-08,18.108686447143555,18.30286931962294,18.01779133061908,18.09629065557286,1751810
2000-12-11,18.39375877380371,18.55902070852738,18.17891684020026,18.261548595596917,1586350
2000-12-12,18.889551162719727,19.16636578112114,18.592077419662747,18.592077419662747,4568430
2000-12-13,19.377079010009766,20.162076975267603,18.930868346247752,18.963921688483502,4965450
2000-12-14,18.943260192871094,19.58365522201739,18.839970875404905,19.418391683643527,1746750
2000-12-15,18.15826416015625,19.170499888797075,18.079763262266876,19.170499888797075,2245680
2000-12-18,17.939289093017578,18.170657746900652,17.60463269087511,17.60463269087511,1384430
2000-12-19,17.7698917388916,18.100418783190552,17.687261553886618,17.968208595898872,2632380
2000-12-20,18.174789428710938,18.335920515633717,17.807078125854154,17.931026570628546,1776510
2000-12-21,17.984737396240234,18.220236939424836,17.765764523892816,17.931028080124502,1377700
2000-12-22,17.86905288696289,18.178920856100977,17.819474453200396,18.170657521128895,1061090
2000-12-25,17.86905288696289,17.86905288696289,17.86905288696289,17.86905288696289,0
2000-12-26,17.794681549072266,18.096286134099113,17.55091872335608,17.778154881820722,1900460
2000-12-27,18.034318923950195,18.178923365749664,17.807081121022158,17.807081121022158,711410
2000-12-28,18.183048248291016,18.587943703919606,18.07149718773687,18.07149718773687,1753480
2000-12-29,18.410287857055664,18.57141893439462,18.178919226784174,18.261550993028983,1802700
2001-01-01,18.36484146118164,18.654051873182524,18.344183912339425,18.583814315835046,1003590
2001-01-02,18.509445190429688,18.59207695879386,18.096287924678712,18.41441920843535,1786810
2001-01-03,18.662311553955078,19.418390050742147,18.5920755804978,18.75733910497458,4207540
2001-01-04,18.62099838256836,18.99697144228738,18.563156615853117,18.868892118796527,2125270
2001-01-05,18.889551162719727,19.00523469565525,18.56728741571802,18.629261637544868,1618440
2001-01-08,19.017627716064453,19.1704970333581,18.75733978329495,18.75733978329495,2596130
2001-01-09,19.480365753173828,19.666285262312304,18.939129166471655,19.06307603125394,2699850
2001-01-10,18.625125885009766,19.827413180527866,18.51770413875935,19.715860556069135,3259280
2001-01-11,18.914339065551758,19.17049770432676,18.674708671684364,18.839970631851905,1899000
2001-01-12,19.608442306518555,19.748915831694166,19.005233112087318,19.129179969343493,3946760
2001-01-15,20.575231552124023,20.81486352315677,19.748917019299203,19.815022118882393,4899580
2001-01-16,20.657865524291992,20.790075737561857,20.331470870751364,20.657865524291992,2863150
2001-01-17,20.58762550354004,20.740493237163243,20.261230913961786,20.57522971492698,2083080
2001-01-18,20.649599075317383,20.699177503800414,20.327336926072938,20.653731530398368,1694510
2001-01-19,20.802467346191406,20.98838842782998,20.335600778606597,20.649599601764073,3062540
2001-01-22,20.49673080444336,21.44286125657036,20.319073066233667,20.905755586967228,2553510
2001-01-23,20.628938674926758,20.905753236413016,20.51325516577663,20.51325516577663,1074060
2001-01-24,20.608285903930664,20.740496109602123,20.368653921107416,20.575232564477815,1071050
2001-01-25,20.624813079833984,21.071023751076325,20.492602860814802,20.61655132020665,1279930
2001-01-26,20.624813079833984,20.624813079833984,20.624813079833984,20.624813079833984,0
2001-01-29,20.269498825073242,20.65786614114146,20.079445258761456,20.492602581584286,1641080
2001-01-30,20.608285903930664,20.69917943528606,20.04225928632539,20.24470705029917,1227350
2001-01-31,20.98012924194336,21.07102436117717,20.327341463643776,20.327341463643776,1740520
2001-02-01,20.757020950317383,21.07515064613413,20.53391565687955,20.98838800182047,942430
2001-02-02,20.84378433227539,20.955336982942065,20.533916383557926,20.70744167832616,842630
2001-02-05,21.8147029876709,22.50880730975737,20.740494743335574,20.823126510454415,5280470
2001-02-06,21.442859649658203,21.89733194642019,21.240411924984798,21.732068433377833,1023200
2001-02-07,20.765281677246094,21.77338632668977,20.657861490963775,21.484175950602324,1144160
2001-02-08,21.34370231628418,21.401544075981114,20.657861381462418,20.806598235580104,1247210
2001-02-09,22.488149642944336,23.05417464419661,21.475914047254452,21.475914047254452,7995520
2001-02-12,21.690757751464844,22.63275586947178,21.566810879527615,22.55012567222695,2201030
2001-02-13,21.41806983947754,21.93864723085078,21.277596324968936,21.732068625753993,1811010
2001-02-14,21.85602378845215,21.955180666872245,21.22802444620092,21.484181554201363,2641060
2001-02-15,21.579200744628906,21.979963739986797,21.484174776093774,21.979963739986797,939480
2001-02-16,20.971864700317383,22.306364220078915,20.83965448507099,21.810575124869906,2238980
2001-02-19,21.219758987426758,21.798178256530814,20.947075234946414,21.566811179317195,1789610
2001-02-20,20.723968505859375,21.27759930818305,20.66612674049375,21.15365244296101,1442670
2001-02-21,20.68265724182129,20.988392794281562,19.748920760256233,20.971866122237714,2118770
2001-02-22,20.781808853149414,21.153650999512262,20.60002023496635,20.666125330311992,2367740
2001-02-23,20.44301986694336,20.90575553038918,20.162072820119523,20.901624651496086,2697660
2001-02-26,20.657865524291992,20.740497301603174,19.835681782954346,20.409971768428516,828380
2001-02-27,20.690916061401367,20.82312625675276,20.418230760410534,20.657862724528595,1553190
2001-02-28,21.1991024017334,22.227863233566563,20.657865751654814,21.897337696754104,4403910
2001-03-01,21.893199920654297,22.69885517032907,21.409805194779846,21.649437118527942,3344000
2001-03-02,21.86427879333496,22.475752850982545,21.756858612222086,22.227857579378735,3084400
2001-03-05,21.256946563720703,22.062603733834425,21.083419652339625,21.73207658378861,2081400
2001-03-06,21.256946563720703,21.256946563720703,21.256946563720703,21.256946563720703,0
2001-03-07,21.26933479309082,21.48417674971636,20.66612559337477,21.15365126878084,1216350
2001-03-08,21.67009735107422,21.814701753297424,21.153650805891658,21.153650805891658,904970
2001-03-09,20.8768367767334,21.318914938610423,20.66199480280074,21.318914938610423,1428380
2001-03-12,20.674392700195312,20.905759791036537,20.579366705589795,20.740497808445678,915420
2001-03-13,18.273942947387695,20.579360902674804,17.398050116034835,20.579360902674804,2514890
2001-03-14,20.1538143157959,20.49260320472696,18.17892275699236,18.17892275699236,1474340
2001-03-15,20.025733947753906,20.645469870285723,19.422523118676438,20.645469870285723,1714080
2001-03-16,19.211814880371094,20.244708153509322,18.509447139423084,19.83568172387576,1107510
2001-03-19,19.4060001373291,19.583657913876372,18.509447918931226,18.674711480021287,457270
2001-03-20,18.95979118347168,19.41839610972363,18.77800251068084,19.344027658111408,699820
2001-03-21,19.513416290283203,19.996811081487,18.674707595955084,18.674707595955084,961000
2001-03-22,19.236600875854492,19.624968098202235,19.104390690541656,19.54233633836428,236250
2001-03-23,18.968050003051758,19.4183914856555,18.59207695435101,19.21181285282938,361790
2001-03-26,18.794523239135742,19.08786449656645,18.426811977544414,18.426811977544414,171770
2001-03-27,18.77386474609375,19.00110249291821,18.67883876836253,18.839969842605463,1190700
2001-03-28,18.8936824798584,19.327497314489936,18.839971591435074,18.93086669860224,305000
2001-03-29,18.963918685913086,19.087865547532353,18.839970248223967,18.914338680409497,1180950
